"";"Inverter: INV 1 (#1, 1/21010730236TJ9902137)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"BiDirectionalMeter: MET 1 (#2, 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"";"Pac (W)";"Pdc1 (W)";"Pdc2 (W)";"Pdc3 (W)";"Yield (Wh)";"Udc1 (V)";"Udc2 (V)";"Udc3 (V)";"Temperature (°C)";"Uac (V)";"Status";"Error";"Iac (mA)";"Idc1 (mA)";"Idc2 (mA)";"Idc3 (mA)";"Pdc4 (W)";"Idc4 (mA)";"Udc4 (V)";"Pac (W)";"Yield (Wh)";"Status";"Error";"Etotal_C (WattEver)";"Pac1 (W)";"Pac2 (W)";"Pac3 (W)";"Uac1 (V)";"Uac2 (V)";"Uac3 (V)";"Qac1 (var)";"Qac2 (var)";"Qac3 (var)";"Iac1 (mA)";"Iac2 (mA)";"Iac3 (mA)";"Fac (Hz)";"Cos(Phi)";"Pac raw (W)";"Etotal Forward (Wh)";"Etotal Reverse (Wh)";"Etotal Raw (Wh)";
"2019-07-16 21:45:00";"0";"0";"0";"0";"120310";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"458";"297958";"1";"0";"10726510";"-204";"486";"178";"240";"239";"239";"330";"0";"124";"-2000";"2000";"980";"50.020";"0.691";"458";"5700130";"1323690";"4376424";
"2019-07-16 21:50:00";"0";"0";"0";"0";"120310";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"512";"298001";"1";"0";"10728045";"-218";"500";"232";"240";"239";"240";"344";"0";"322";"-2000";"2020";"1760";"50.020";"0.620";"512";"5700170";"1323690";"4376465";
"2019-07-16 21:55:00";"0";"0";"0";"0";"120310";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"440";"298037";"1";"0";"10729364";"-204";"502";"160";"240";"239";"240";"348";"0";"200";"-2000";"2000";"1200";"50.030";"0.629";"440";"5700210";"1323690";"4376506";
"2019-07-16 22:00:00";"0";"0";"0";"0";"120310";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"184";"298052";"1";"0";"10729907";"-638";"496";"158";"241";"240";"240";"418";"0";"200";"-3380";"2000";"1200";"50.030";"0.488";"30";"5700230";"1323700";"4376533";
"2019-07-16 22:05:00";"0";"0";"0";"0";"120310";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"22";"298054";"1";"0";"10729973";"-912";"492";"196";"241";"240";"240";"422";"0";"262";"-4220";"2020";"1480";"49.940";"0.363";"-188";"5700240";"1323720";"4376521";
"2019-07-16 22:10:00";"0";"0";"0";"0";"120310";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"42";"298058";"1";"0";"10730095";"-880";"512";"226";"240";"240";"240";"386";"0";"312";"-4000";"2020";"1740";"49.950";"0.338";"-138";"5700240";"1323740";"4376506";
"2019-07-16 22:15:00";"0";"0";"0";"0";"120310";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"26";"298060";"1";"0";"10730173";"-880";"532";"198";"240";"241";"240";"400";"12";"252";"-3200";"2100";"1460";"50.020";"0.308";"-152";"5700240";"1323760";"4376490";
"2019-07-16 22:20:00";"0";"0";"0";"0";"120310";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"64";"298065";"1";"0";"10730364";"-880";"640";"232";"241";"240";"240";"400";"114";"310";"-4000";"2800";"1680";"50.030";"0.139";"-4";"5700250";"1323760";"4376482";
"2019-07-16 22:25:00";"0";"0";"0";"0";"120310";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"32";"298068";"1";"0";"10730466";"-886";"640";"196";"240";"240";"241";"400";"114";"252";"-4000";"2800";"1440";"50.020";"0.149";"-44";"5700250";"1323770";"4376482";
"2019-07-16 22:30:00";"0";"0";"0";"0";"120310";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"448";"298105";"1";"0";"10731796";"-404";"608";"232";"242";"240";"240";"332";"120";"320";"-2300";"2800";"1560";"50.020";"0.499";"436";"5700280";"1323770";"4376491";
"2019-07-16 22:35:00";"0";"0";"0";"0";"120310";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"558";"298151";"1";"0";"10733469";"-284";"600";"234";"241";"240";"241";"326";"114";"120";"-2020";"2800";"1120";"50.000";"0.689";"558";"5700330";"1323770";"4376534";
"2019-07-16 22:40:00";"0";"0";"0";"0";"120310";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"608";"298202";"1";"0";"10735289";"-240";"588";"236";"242";"241";"242";"332";"102";"102";"-2000";"2680";"1080";"50.030";"0.733";"608";"5700380";"1323770";"4376586";
"2019-07-16 22:45:00";"0";"0";"0";"0";"120310";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"288";"298226";"1";"0";"10736145";"-470";"520";"200";"243";"241";"241";"384";"0";"40";"-2800";"2020";"800";"50.050";"0.524";"256";"5700410";"1323780";"4376627";
"2019-07-16 22:50:00";"0";"0";"0";"0";"120310";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"32";"298229";"1";"0";"10736247";"-800";"520";"236";"243";"241";"241";"418";"0";"110";"-3720";"2020";"1100";"50.060";"0.162";"-14";"5700410";"1323780";"4376630";
"2019-07-16 22:55:00";"0";"0";"0";"0";"120310";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"298229";"1";"0";"10736247";"-772";"502";"200";"241";"239";"240";"434";"0";"40";"-3640";"2040";"800";"50.060";"0.123";"-46";"5700410";"1323790";"4376625";
"2019-07-16 23:00:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"66";"298234";"1";"0";"10736444";"-764";"492";"272";"239";"238";"239";"440";"0";"164";"-3600";"2020";"1360";"50.060";"0.137";"30";"5700420";"1323790";"4376622";
"2019-07-16 23:05:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"20";"298236";"0";"0";"10736504";"-744";"482";"222";"238";"238";"238";"422";"0";"78";"-3600";"2020";"1020";"49.960";"0.090";"0";"5700420";"1323800";"4376623";
"2019-07-16 23:10:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"396";"298269";"1";"0";"10737699";"-338";"480";"232";"239";"238";"238";"344";"0";"94";"-2180";"2000";"1060";"49.960";"0.607";"396";"5700450";"1323800";"4376633";
"2019-07-16 23:15:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"520";"298312";"1";"0";"10739254";"-166";"480";"200";"239";"238";"238";"320";"0";"40";"-1600";"2000";"800";"49.980";"0.819";"520";"5700500";"1323800";"4376679";
"2019-07-16 23:20:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"556";"298359";"1";"0";"10740925";"-164";"490";"236";"239";"238";"238";"320";"0";"102";"-1600";"2000";"1080";"49.990";"0.810";"556";"5700550";"1323800";"4376728";
"2019-07-16 23:25:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"434";"298394";"0";"0";"10742205";"-298";"484";"236";"239";"238";"239";"350";"0";"102";"-2140";"2000";"1080";"50.020";"0.662";"430";"5700590";"1323800";"4376774";
"2019-07-16 23:30:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"66";"298400";"1";"0";"10742403";"-748";"544";"236";"240";"239";"239";"400";"32";"102";"-3600";"2320";"1080";"50.020";"0.126";"64";"5700590";"1323800";"4376790";
"2019-07-16 23:35:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"134";"298411";"1";"0";"10742800";"-746";"622";"272";"240";"238";"239";"402";"80";"164";"-3600";"2800";"1360";"50.000";"0.168";"134";"5700610";"1323800";"4376801";
"2019-07-16 23:40:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"38";"298414";"1";"0";"10742910";"-760";"600";"198";"239";"238";"238";"418";"80";"44";"-3600";"2800";"820";"50.010";"0.099";"38";"5700610";"1323800";"4376810";
"2019-07-16 23:45:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"292";"298438";"1";"0";"10743796";"-508";"600";"200";"239";"238";"239";"396";"80";"40";"-2880";"2800";"800";"50.030";"0.389";"292";"5700640";"1323800";"4376821";
"2019-07-16 23:50:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"672";"298494";"1";"0";"10745812";"-200";"600";"272";"239";"238";"238";"356";"80";"164";"-2000";"2740";"1360";"50.030";"0.736";"672";"5700700";"1323800";"4376869";
"2019-07-16 23:55:00";"0";"0";"0";"0";"120310";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"524";"298538";"1";"0";"10747382";"-200";"528";"200";"238";"237";"238";"358";"28";"40";"-2000";"2260";"800";"50.030";"0.769";"524";"5700740";"1323800";"4376921";

"";"Inverter: INV 1 (#1, 1/21010730236TJ9902137)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"BiDirectionalMeter: MET 1 (#2, 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"";"Pac (W)";"Pdc1 (W)";"Pdc2 (W)";"Pdc3 (W)";"Yield (Wh)";"Udc1 (V)";"Udc2 (V)";"Udc3 (V)";"Temperature (°C)";"Uac (V)";"Status";"Error";"Iac (mA)";"Idc1 (mA)";"Idc2 (mA)";"Idc3 (mA)";"Pdc4 (W)";"Idc4 (mA)";"Udc4 (V)";"Pac (W)";"Yield (Wh)";"Status";"Error";"Etotal_C (WattEver)";"Pac1 (W)";"Pac2 (W)";"Pac3 (W)";"Uac1 (V)";"Uac2 (V)";"Uac3 (V)";"Qac1 (var)";"Qac2 (var)";"Qac3 (var)";"Iac1 (mA)";"Iac2 (mA)";"Iac3 (mA)";"Fac (Hz)";"Cos(Phi)";"Pac raw (W)";"Etotal Forward (Wh)";"Etotal Reverse (Wh)";"Etotal Raw (Wh)";
"2019-07-17 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"556";"0";"1";"0";"0";"-200";"488";"272";"237";"236";"237";"360";"0";"164";"-2000";"2080";"1360";"50.010";"0.764";"556";"5700790";"1323800";"4376968";
"2019-07-17 00:05:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"536";"44";"1";"0";"1606";"-180";"480";"236";"236";"234";"235";"340";"0";"98";"-1800";"2020";"1080";"49.980";"0.795";"536";"5700840";"1323800";"4377014";
"2019-07-17 00:10:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"592";"94";"1";"0";"3387";"-160";"480";"272";"236";"235";"236";"320";"0";"160";"-1600";"2000";"1360";"49.980";"0.805";"592";"5700890";"1323800";"4377061";
"2019-07-17 00:15:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"556";"140";"1";"0";"5052";"-160";"480";"236";"235";"234";"235";"320";"0";"100";"-1600";"2020";"1080";"49.990";"0.816";"556";"5700930";"1323800";"4377110";
"2019-07-17 00:20:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"394";"173";"0";"0";"6233";"-376";"480";"272";"236";"235";"235";"364";"0";"160";"-2400";"2000";"1360";"50.010";"0.519";"394";"5700970";"1323800";"4377154";
"2019-07-17 00:25:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"173";"0";"0";"6233";"-720";"480";"200";"236";"235";"235";"400";"0";"40";"-3600";"2000";"800";"50.010";"0.006";"0";"5700970";"1323800";"4377170";
"2019-07-17 00:30:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"34";"176";"0";"0";"6341";"-716";"480";"236";"236";"235";"235";"400";"0";"102";"-3600";"2000";"1080";"50.000";"0.031";"34";"5700970";"1323800";"4377170";
"2019-07-17 00:35:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"26";"178";"1";"0";"6419";"-842";"480";"236";"236";"235";"235";"420";"0";"100";"-4020";"2000";"1080";"50.000";"0.249";"-82";"5700970";"1323810";"4377167";
"2019-07-17 00:40:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"26";"180";"1";"0";"6497";"-880";"482";"236";"236";"235";"235";"442";"0";"100";"-4340";"2000";"1080";"50.010";"0.314";"-124";"5700970";"1323820";"4377154";
"2019-07-17 00:45:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"32";"182";"1";"0";"6586";"-880";"614";"236";"237";"236";"236";"440";"80";"100";"-4400";"2800";"1080";"50.020";"0.080";"8";"5700980";"1323820";"4377156";
"2019-07-17 00:50:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"40";"186";"1";"0";"6706";"-880";"600";"248";"237";"236";"236";"440";"80";"120";"-4400";"2800";"1220";"50.000";"0.110";"4";"5700980";"1323830";"4377151";
"2019-07-17 00:55:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"178";"200";"1";"0";"7235";"-750";"600";"272";"237";"236";"236";"420";"80";"162";"-3900";"2800";"1360";"50.030";"0.255";"150";"5700990";"1323830";"4377152";
"2019-07-17 01:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"482";"241";"1";"0";"8679";"-358";"600";"236";"237";"236";"237";"360";"80";"100";"-2400";"2600";"1080";"50.010";"0.659";"482";"5701040";"1323830";"4377187";
"2019-07-17 01:05:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"442";"277";"1";"0";"10004";"-336";"570";"200";"237";"236";"237";"338";"60";"40";"-2180";"2320";"800";"49.980";"0.693";"442";"5701080";"1323830";"4377229";
"2019-07-17 01:10:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"454";"315";"1";"0";"11363";"-296";"480";"254";"237";"236";"237";"320";"0";"132";"-1940";"2000";"1280";"49.990";"0.723";"454";"5701120";"1323830";"4377267";
"2019-07-17 01:15:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"190";"331";"0";"0";"11933";"-572";"486";"236";"238";"237";"237";"388";"0";"102";"-3020";"2040";"1080";"50.010";"0.297";"186";"5701130";"1323840";"4377291";
"2019-07-17 01:20:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"68";"337";"0";"0";"12143";"-720";"480";"270";"238";"237";"237";"400";"0";"158";"-3600";"2000";"1360";"50.020";"0.058";"68";"5701140";"1323840";"4377292";
"2019-07-17 01:25:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"34";"340";"0";"0";"12245";"-720";"480";"236";"238";"237";"237";"400";"0";"100";"-3600";"2000";"1080";"50.010";"0.041";"34";"5701140";"1323840";"4377300";
"2019-07-17 01:30:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"172";"354";"1";"0";"12766";"-616";"486";"272";"238";"237";"238";"384";"0";"164";"-2840";"2040";"1360";"50.040";"0.220";"172";"5701150";"1323840";"4377302";
"2019-07-17 01:35:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"498";"396";"1";"0";"14256";"-202";"482";"200";"238";"237";"237";"342";"0";"40";"-1820";"2000";"800";"50.010";"0.797";"498";"5701200";"1323840";"4377336";
"2019-07-17 01:40:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"516";"438";"1";"0";"15800";"-200";"480";"236";"238";"237";"238";"358";"0";"102";"-2000";"2000";"1080";"50.010";"0.770";"516";"5701240";"1323840";"4377381";
"2019-07-17 01:45:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"554";"485";"1";"0";"17460";"-202";"486";"272";"239";"238";"238";"360";"0";"164";"-2000";"2040";"1360";"50.020";"0.757";"554";"5701290";"1323840";"4377426";
"2019-07-17 01:50:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"248";"505";"1";"0";"18197";"-524";"480";"236";"239";"237";"238";"410";"0";"102";"-3040";"2000";"1080";"50.020";"0.430";"224";"5701310";"1323840";"4377465";
"2019-07-17 01:55:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"76";"511";"1";"0";"18427";"-760";"574";"246";"238";"237";"237";"440";"48";"118";"-3600";"2480";"1200";"50.030";"0.138";"62";"5701320";"1323840";"4377471";
"2019-07-17 02:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"82";"518";"1";"0";"18670";"-760";"604";"236";"238";"237";"237";"440";"80";"104";"-3620";"2800";"1080";"50.030";"0.132";"82";"5701330";"1323840";"4377481";
"2019-07-17 02:05:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"64";"523";"1";"0";"18857";"-736";"600";"200";"238";"237";"237";"416";"80";"40";"-3620";"2800";"820";"49.990";"0.134";"64";"5701330";"1323840";"4377490";
"2019-07-17 02:10:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"324";"550";"1";"0";"19801";"-514";"600";"236";"238";"237";"237";"368";"80";"100";"-2800";"2760";"1080";"49.990";"0.424";"324";"5701360";"1323840";"4377504";
"2019-07-17 02:15:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"604";"600";"1";"0";"21613";"-194";"600";"202";"237";"237";"238";"320";"80";"46";"-1600";"2460";"860";"50.010";"0.789";"604";"5701420";"1323840";"4377552";
"2019-07-17 02:20:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"594";"649";"1";"0";"23392";"-196";"494";"264";"238";"237";"238";"320";"8";"148";"-1600";"2040";"1320";"50.020";"0.798";"594";"5701470";"1323840";"4377605";
"2019-07-17 02:25:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"520";"693";"1";"0";"24953";"-186";"482";"200";"238";"237";"237";"320";"0";"40";"-1600";"2020";"800";"50.020";"0.821";"520";"5701510";"1323840";"4377651";
"2019-07-17 02:30:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"586";"741";"1";"0";"26688";"-190";"482";"266";"237";"237";"238";"320";"0";"154";"-1600";"2000";"1340";"50.020";"0.804";"586";"5701560";"1323840";"4377699";
"2019-07-17 02:35:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"532";"785";"1";"0";"28280";"-188";"480";"236";"238";"237";"237";"344";"0";"102";"-1840";"2000";"1080";"50.010";"0.785";"532";"5701610";"1323840";"4377747";
"2019-07-17 02:40:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"426";"820";"1";"0";"29548";"-310";"482";"226";"239";"237";"237";"382";"0";"84";"-2320";"2020";"1040";"50.010";"0.648";"416";"5701650";"1323840";"4377792";
"2019-07-17 02:45:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"820";"1";"0";"29548";"-760";"480";"200";"239";"237";"237";"440";"0";"40";"-3640";"2000";"800";"50.010";"0.111";"-40";"5701650";"1323850";"4377806";
"2019-07-17 02:50:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"32";"823";"0";"0";"29644";"-760";"482";"236";"239";"238";"237";"432";"0";"102";"-3600";"2020";"1080";"50.020";"0.112";"-4";"5701650";"1323850";"4377800";
"2019-07-17 02:55:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"10";"824";"1";"0";"29674";"-760";"486";"212";"239";"238";"238";"432";"0";"68";"-3600";"2020";"960";"50.020";"0.111";"-28";"5701660";"1323860";"4377797";
"2019-07-17 03:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"824";"1";"0";"29674";"-760";"482";"200";"239";"237";"237";"440";"0";"40";"-3620";"2020";"800";"50.010";"0.100";"-40";"5701660";"1323860";"4377800";
"2019-07-17 03:05:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"270";"842";"1";"0";"30334";"-532";"525";"245";"239";"238";"238";"377";"20";"117";"-2875";"2200";"1150";"50.000";"0.326";"262";"5701670";"1323860";"4377803";
"2019-07-17 03:10:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"676";"900";"1";"0";"32402";"-200";"624";"236";"239";"237";"238";"320";"80";"102";"-1600";"2800";"1080";"50.010";"0.790";"676";"5701730";"1323860";"4377845";
"2019-07-17 03:15:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"704";"958";"1";"0";"34506";"-198";"600";"272";"239";"237";"238";"320";"80";"164";"-1600";"2800";"1360";"50.020";"0.776";"704";"5701790";"1323860";"4377902";
"2019-07-17 03:20:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"666";"1013";"1";"0";"36503";"-200";"600";"246";"239";"238";"239";"320";"80";"116";"-1620";"2800";"1240";"50.010";"0.776";"666";"5701850";"1323860";"4377958";
"2019-07-17 03:25:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"282";"1037";"1";"0";"37352";"-564";"600";"234";"240";"238";"238";"384";"80";"106";"-2920";"2700";"1080";"50.020";"0.356";"282";"5701870";"1323860";"4378005";
"2019-07-17 03:30:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"84";"1044";"0";"0";"37602";"-754";"524";"272";"240";"238";"238";"400";"28";"164";"-3600";"2220";"1360";"50.010";"0.111";"84";"5701880";"1323860";"4378017";
"2019-07-17 03:35:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"32";"1047";"1";"0";"37698";"-756";"482";"234";"239";"238";"238";"428";"0";"98";"-3600";"2000";"1080";"50.030";"0.104";"6";"5701880";"1323860";"4378020";
"2019-07-17 03:40:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1047";"1";"0";"37698";"-902";"480";"200";"240";"238";"238";"440";"0";"40";"-4320";"2000";"800";"50.010";"0.334";"-150";"5701880";"1323880";"4378005";
"2019-07-17 03:45:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"238";"1067";"1";"0";"38412";"-528";"486";"194";"239";"238";"238";"384";"0";"60";"-3000";"2040";"820";"50.020";"0.542";"190";"5701910";"1323880";"4378011";
"2019-07-17 03:50:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"320";"1093";"1";"0";"39364";"-360";"488";"196";"239";"238";"238";"360";"0";"236";"-1200";"2020";"1440";"50.010";"0.493";"320";"5701930";"1323880";"4378040";
"2019-07-17 03:55:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"360";"1123";"1";"0";"40443";"-360";"490";"232";"240";"239";"238";"360";"0";"318";"-2400";"2000";"1760";"50.010";"0.491";"360";"5701970";"1323880";"4378070";
"2019-07-17 04:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"308";"1149";"0";"0";"41366";"-376";"492";"196";"240";"238";"239";"368";"0";"256";"-2520";"2040";"1480";"50.020";"0.466";"308";"5701990";"1323880";"4378099";
"2019-07-17 04:05:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"16";"1150";"1";"0";"41414";"-898";"490";"190";"240";"239";"238";"426";"0";"224";"-4120";"2000";"1460";"50.030";"0.337";"-184";"5701990";"1323900";"4378094";
